customer_id,month,segment,ad_exposure,conversion_lift,optimal_number_of_ads
FEBKPDNMIPT,2019-02-01,Segment 1,0,0,0
VKADIBWZDZC,2019-02-01,Segment 2,0,0,0
BVBOXSCDUKI,2019-05-01,Segment 2,0,0,0
HICBFTLNWHN,2019-07-01,Segment 2,1,0.022113770246505737,0
QOCRYASBHDV,2019-08-01,Segment 5,0,0,0
URXBTSIVCZA,2019-12-01,Segment 3,0,0,0
IHMBWOLLGXM,2019-04-01,Segment 3,4,0.08598092198371887,6
FYCVPNKUWCY,2019-11-01,Segment 2,1,0.014315024018287659,0
GMQJFEQBVJR,2019-04-01,Segment 2,3,0.07490046322345734,4
ADKPZURAUUD,2019-09-01,Segment 2,0,0,0
HJKEVRLFSYU,2019-08-01,Segment 2,0,0,0
NDTDAOMKEMJ,2019-06-01,Segment 2,0,0,0
VOWJBYFDOZX,2019-09-01,Segment 2,0,0,0
PFZBRFOACRK,2019-09-01,Segment 3,6,0.02081035077571869,7
HUOYQSCQRPI,2019-08-01,Segment 2,0,0,0
CEHAARNIKYO,2019-07-01,Segment 2,0,0,0
QAJRNTGYRSD,2019-01-01,Segment 3,1,0.012248583137989044,4
OBTFVPWBRQP,2019-01-01,Segment 2,0,0,0
YGLMOEKTKNI,2019-08-01,Segment 3,0,0,0
WZCDYCVFIPA,2019-03-01,Segment 3,4,0.032877445220947266,3
TULCUDFJRZQ,2019-09-01,Segment 2,2,0.007022544741630554,2
CPBJGYPQZJM,2019-02-01,Segment 2,0,0,0
NQKKTEYSBRX,2019-07-01,Segment 3,5,-6.592124700546265e-4,4
YLHYMJOUSTR,2019-01-01,Segment 5,2,0.07722561061382294,0
EIGHAKOZMZK,2019-02-01,Segment 2,0,0,0
DQXINYZWFKI,2019-08-01,Segment 2,0,0,0
CLERYIKZLBZ,2019-03-01,Segment 2,0,0,0
QJMEWAHCNER,2019-06-01,Segment 2,0,0,0
GQXOIMDFXBH,2019-11-01,Segment 3,0,0,0
HJIFWFMRIHA,2019-06-01,Segment 2,0,0,0
EHEOUYFGZCW,2019-09-01,Segment 3,0,0,0
WRYXJMRJUKM,2019-07-01,Segment 2,0,0,0
DHABPDGYWXG,2019-02-01,Segment 4,0,0,0
NOPWZODQIAS,2019-11-01,Segment 3,0,0,0
ICDFZPDGHTH,2019-12-01,Segment 2,0,0,0
HOOUXFZSESJ,2019-04-01,Segment 2,0,0,0
KCWCVSBOMVB,2019-10-01,Segment 4,3,0.04503781348466873,4
QMLBLAZJUJK,2019-10-01,Segment 5,0,0,0
OBGHWBDXOVY,2019-08-01,Segment 3,0,0,0
HYHDHKWXFFR,2019-10-01,Segment 4,3,0.05827394127845764,2
GHKAGELDNZR,2019-03-01,Segment 2,0,0,0
OCSHBOQQNPL,2019-08-01,Segment 4,2,-0.012835100293159485,2
NTWNXAORMLH,2019-05-01,Segment 1,0,0,0
LJQYVWAYWTA,2019-05-01,Segment 3,2,0.10693871974945068,5
PWJHLRRICOF,2019-08-01,Segment 1,0,0,0
IKGWUHGZXJK,2019-07-01,Segment 3,6,-0.014458373188972473,8
AEAIPIDEKZT,2019-10-01,Segment 2,2,0.02035459876060486,2
HJKXOJIAXBH,2019-01-01,Segment 2,0,0,0
UDREXGIQEUC,2019-04-01,Segment 3,2,0.07559597492218018,7
ECHTYWTMMOP,2019-02-01,Segment 5,4,0.08366471529006958,0
TMTIQSKYMZQ,2019-02-01,Segment 4,0,0,0
CYFSLEZWVWD,2019-02-01,Segment 4,0,0,0
XJCBDHANHIL,2019-09-01,Segment 4,0,0,0
NDFMHFWOFUE,2019-02-01,Segment 2,0,0,0
DXKAQMJPKNT,2019-07-01,Segment 2,2,0.0207815021276474,1
IODCJDNWFJF,2019-03-01,Segment 2,0,0,0
IAVCWOLFHVF,2019-06-01,Segment 3,0,0,0
DWEMGRTLWMO,2019-06-01,Segment 5,2,0.054253339767456055,0
PZAXWXMGVZA,2019-01-01,Segment 2,0,0,0
IMDAERDTUUG,2019-09-01,Segment 3,4,-0.02608412504196167,5
OEEYRECVHMH,2019-01-01,Segment 3,1,-0.009154975414276123,1
UJEUYENZNXQ,2019-06-01,Segment 1,0,0,0
OHXVLSZNUMO,2019-05-01,Segment 2,0,0,0
GPKSGVUJQQP,2019-08-01,Segment 4,4,-0.004438042640686035,2
ZNQJRWHMODH,2019-06-01,Segment 2,0,0,0
QCSMVLZXEWB,2019-04-01,Segment 1,2,0.03339959681034088,0
RTDNPFUIGTZ,2019-07-01,Segment 2,3,0.027913779020309448,2
LJJZBXQDPYS,2019-10-01,Segment 3,1,-0.005786433815956116,3
HGTAPQBUHRC,2019-01-01,Segment 5,3,0.042369186878204346,1
NFRHVYEBBSQ,2019-08-01,Segment 5,0,0,0
LPHBIATKOBL,2019-06-01,Segment 2,0,0,0
VHMZSORKCSD,2019-02-01,Segment 2,0,0,0
RPVGDSPBJPJ,2019-09-01,Segment 3,2,0.0527169406414032,2
YMOEQZJCAFG,2019-10-01,Segment 3,0,0,0
JSOOKWVVKKD,2019-06-01,Segment 3,5,0.024656549096107483,6
JNVIVRTUXWZ,2019-04-01,Segment 3,8,-9.302496910095215e-4,5
QATGZZMFIFN,2019-04-01,Segment 2,0,0,0
BSCBBCKLSLO,2019-07-01,Segment 2,0,0,0
IBTOVTZGXOE,2019-01-01,Segment 3,2,0.0021751970052719116,2
ZUEOXCYLGSK,2019-03-01,Segment 4,3,0.026867777109146118,2
LPQQAEVEFKF,2019-10-01,Segment 4,0,0,0
JVWGHJMUWSN,2019-09-01,Segment 2,3,0.053160689771175385,3
GFJSWGSVOBX,2019-10-01,Segment 2,0,0,0
DSWXOZYSFHA,2019-09-01,Segment 5,0,0,0
UJDRIPQGVGF,2019-01-01,Segment 2,0,0,0
AARYRROZLVJ,2019-08-01,Segment 2,0,0,0
IGABDYGAXYZ,2019-02-01,Segment 4,0,0,0
XPKKIROXYSM,2019-03-01,Segment 3,2,0.0012667328119277954,3
TCJYTQDCKZT,2019-02-01,Segment 2,0,0,0
PTMKXTKKAMU,2019-07-01,Segment 4,3,0.041939690709114075,4
ETEUUZIFKEK,2019-05-01,Segment 2,0,0,0
CSIBVICFZUW,2019-07-01,Segment 2,1,0.028259843587875366,1
PBQFPAXVVTZ,2019-09-01,Segment 3,1,0.010485678911209106,0
ZDROYAAQQBX,2019-12-01,Segment 1,0,0,0
NXFPLRMHNDU,2019-08-01,Segment 2,0,0,0
FXTGQGFHYRK,2019-08-01,Segment 4,0,0,0
UKMPKTEESNL,2019-08-01,Segment 2,0,0,0
JLDUCRWARDM,2019-08-01,Segment 1,2,-0.03182154893875122,0
XGHMVRFTSAL,2019-11-01,Segment 3,4,0.07847696542739868,2
RWRUSAAGEMA,2019-12-01,Segment 2,0,0,0
ZHQNFPYWNAT,2019-08-01,Segment 3,0,0,0
YSDPSCXEKAN,2019-03-01,Segment 5,0,0,0
GJFRJJZJWLM,2019-05-01,Segment 2,0,0,0
PLMCKGNAYNX,2019-03-01,Segment 3,7,-0.0071862488985061646,8
HIAXDXLTIQF,2019-11-01,Segment 2,0,0,0
UQTSQBMIXHM,2019-06-01,Segment 5,4,0.09236826002597809,2
VVZCUIMUPUN,2019-01-01,Segment 3,1,-0.004855453968048096,2
ASLIEPBTXLL,2019-04-01,Segment 3,3,0.06581968069076538,5
SBHFGWCQQXO,2019-01-01,Segment 4,2,0.022111669182777405,1
ZXRJMEOVGYB,2019-08-01,Segment 2,0,0,0
XGZIMTNDXMU,2019-10-01,Segment 3,0,0,0
BHKNPKZRNAZ,2019-03-01,Segment 3,4,0.024856671690940857,5
MKTUNAHBAJL,2019-12-01,Segment 2,0,0,0
MNWKDENMSUB,2019-11-01,Segment 2,0,0,0
ZRBIXAPMVLS,2019-12-01,Segment 3,2,-0.016503453254699707,4
UPNQRNHZMKF,2019-01-01,Segment 2,0,0,0
JHUPBUEJZRU,2019-08-01,Segment 5,5,-0.0016348958015441895,2
UMDHDJEWVGB,2019-09-01,Segment 2,0,0,0
TJYLUPYCDIV,2019-11-01,Segment 4,0,0,0
TCWJDDBLTGC,2019-02-01,Segment 2,1,0.08144230395555496,1
BBSMKPSBPRK,2019-07-01,Segment 5,3,0.015783771872520447,0
UWDCIMEPYNX,2019-01-01,Segment 4,2,0.026712246239185333,0
VNEPSOWXAUW,2019-08-01,Segment 4,0,0,0
NUHMLXQFKXY,2019-06-01,Segment 5,0,0,0
EJRIZIFKYOX,2019-07-01,Segment 2,0,0,0
NNTJYDNSQDM,2019-08-01,Segment 3,2,-0.002307906746864319,0
DBDLNKYUWAT,2019-02-01,Segment 3,0,0,0
AWGLMIYXCVO,2019-08-01,Segment 4,4,0.0034073293209075928,6
DNVJKAFJVBG,2019-04-01,Segment 3,3,0.12091401219367981,4
FHLYSYUPJYU,2019-02-01,Segment 3,2,0.030787035822868347,4
PFCIILEHOKS,2019-05-01,Segment 3,1,0.04015369713306427,3
ZOSFTIZAIZQ,2019-11-01,Segment 2,0,0,0
VNLKRCIHMHL,2019-08-01,Segment 3,0,0,0
DVFPEIKPGQY,2019-12-01,Segment 3,0,0,0
LGDWMMWVVOP,2019-08-01,Segment 2,0,0,0
MWFADKWMLGX,2019-07-01,Segment 2,4,0.06159480661153793,3
HVBUDFGQZYC,2019-02-01,Segment 2,0,0,0
OSIGMAQTPUH,2019-05-01,Segment 2,0,0,0
IAUTVQQVHLR,2019-06-01,Segment 2,0,0,0
JMAFRSTSREA,2019-12-01,Segment 5,0,0,0
TLZQSIOAZZV,2019-06-01,Segment 4,0,0,0
GGWAESFQRHD,2019-09-01,Segment 3,0,0,0
CFSKGYMNGOZ,2019-02-01,Segment 2,0,0,0
IIQQZTCJEYG,2019-07-01,Segment 5,1,0.030290357768535614,0
QLFOZESTAPD,2019-05-01,Segment 5,0,0,0
TFALQIYDUOK,2019-12-01,Segment 2,0,0,0
AJCSEEXWLBH,2019-04-01,Segment 2,0,0,0
TIAYAXLFISA,2019-01-01,Segment 3,5,-0.00880412757396698,6
XWQREDKBKDS,2019-09-01,Segment 1,0,0,0
IYMFUSUTURN,2019-07-01,Segment 3,0,0,0
VAZQVKFVCYR,2019-01-01,Segment 2,0,0,0
CMCHJXHDASM,2019-07-01,Segment 2,0,0,0
NJXNEKASYLC,2019-05-01,Segment 2,0,0,0
HWRKORVYXHZ,2019-12-01,Segment 2,0,0,0
IGIXUOTEPET,2019-12-01,Segment 1,0,0,0
AVJLZBQLDFM,2019-01-01,Segment 3,1,0.02024705708026886,1
BXPXSAWACKW,2019-08-01,Segment 2,0,0,0
AMMGJIOCCWZ,2019-08-01,Segment 2,0,0,0
HLECMWEAYCO,2019-01-01,Segment 2,0,0,0
PLNZDSTDNUW,2019-07-01,Segment 3,5,0.01628151535987854,9
XXORHAENKJF,2019-03-01,Segment 2,0,0,0
YZDISUZHTXZ,2019-01-01,Segment 2,1,0.026919156312942505,4
MYCCKDNRYUI,2019-12-01,Segment 2,0,0,0
JZTHZXNHXBZ,2019-05-01,Segment 2,0,0,0
LVOKXTJCKIJ,2019-08-01,Segment 2,0,0,0
QLNEQCZPUWL,2019-02-01,Segment 3,1,0.0048384517431259155,2
ZDUYVXBMQUJ,2019-04-01,Segment 3,0,0,0
FGFVCVNYHZI,2019-06-01,Segment 5,3,0.029522880911827087,1
BVUHEEIHBAQ,2019-02-01,Segment 2,0,0,0
SBQNUOPWLZG,2019-03-01,Segment 2,0,0,0
NGOIZJCTQZG,2019-06-01,Segment 2,0,0,0
ORNMYXZYCHH,2019-01-01,Segment 3,1,0.05158226937055588,2
YFNGPMSKYJO,2019-11-01,Segment 2,1,0.03966031223535538,2
NDFYIMVQLNN,2019-05-01,Segment 2,0,0,0
PTRWKTOYEZN,2019-01-01,Segment 3,3,0.028683990240097046,4
MTSHBXSGHAJ,2019-05-01,Segment 4,0,0,0
BIIHPIFVHYX,2019-04-01,Segment 2,0,0,0
JPIKEAZDPEO,2019-05-01,Segment 2,0,0,0
GHWFTCFPZXT,2019-05-01,Segment 3,0,0,0
EOSCQRIYHES,2019-09-01,Segment 2,5,-0.006012260913848877,4
ASHJGEBVXYA,2019-07-01,Segment 2,0,0,0
QBFRHSFMKHP,2019-09-01,Segment 5,0,0,0
GZHBLFHYSQZ,2019-02-01,Segment 2,0,0,0
GWQXKUGEYPT,2019-02-01,Segment 3,1,0.05646979808807373,3
RILVCTHMYNJ,2019-08-01,Segment 2,0,0,0
OUGECHQXVBD,2019-02-01,Segment 4,4,0.02805463969707489,0
KAEPQQXGHRP,2019-08-01,Segment 2,0,0,0
ZLUBLXAHJEM,2019-01-01,Segment 2,0,0,0
ORJJFGTEQCN,2019-01-01,Segment 2,2,0.01288248598575592,3
CXGQMORYNRP,2019-07-01,Segment 2,0,0,0
RFVICUAWOMY,2019-05-01,Segment 3,0,0,0
FYDJZNKZPXS,2019-06-01,Segment 2,0,0,0
AWOTKCOQESB,2019-11-01,Segment 2,0,0,0
LSZHEBUFEXC,2019-04-01,Segment 5,0,0,0
TMIDKMWKUZD,2019-11-01,Segment 3,1,0.029716715216636658,4
JJWLBEHRSDB,2019-05-01,Segment 4,0,0,0
OMXWOEZVRLJ,2019-10-01,Segment 2,0,0,0
ISFWCDPDBJF,2019-08-01,Segment 3,1,-0.0056702494621276855,1
TEVTDSNUUNI,2019-07-01,Segment 2,5,0.15045253932476044,6
BNLBWRXKOMX,2019-09-01,Segment 2,0,0,0
XBBDMKONLJO,2019-01-01,Segment 1,0,0,0
MLYLMGZFRRJ,2019-01-01,Segment 5,3,0.0010885745286941528,1
KYCSQQSKQAZ,2019-01-01,Segment 3,0,0,0
YXUBHSKHLQH,2019-09-01,Segment 2,0,0,0
CPCBLHXJTGE,2019-12-01,Segment 3,0,0,0
CJFSWYNMOKC,2019-07-01,Segment 2,0,0,0
PXPWGAXPUQC,2019-04-01,Segment 5,1,0.03727269172668457,1
RNJZBDSTXTA,2019-07-01,Segment 2,0,0,0
TKFOPWWVLER,2019-11-01,Segment 2,0,0,0
LRMOGSTUKZX,2019-03-01,Segment 5,0,0,0
WSAQMUVPCUT,2019-04-01,Segment 2,0,0,0
AYUNPNTUNVD,2019-11-01,Segment 2,0,0,0
RKNXBBDOPAE,2019-07-01,Segment 3,4,0.02365778386592865,6
OXNVCATGTZE,2019-11-01,Segment 2,0,0,0
WPFJMMMETQT,2019-08-01,Segment 2,1,0.07829436659812927,1
LIXFVPUJARY,2019-06-01,Segment 1,5,0.05261369049549103,0
BOLZKROWTGR,2019-08-01,Segment 5,3,0.07015563547611237,3
VPRRGEEGLCY,2019-04-01,Segment 3,0,0,0
ZOCMBXBQBKX,2019-02-01,Segment 3,0,0,0
MIGITXHNRMP,2019-06-01,Segment 5,0,0,0
PWAIVNRBILB,2019-10-01,Segment 2,3,0.025911152362823486,6
QZKJAAXBGEL,2019-11-01,Segment 3,1,0.0263729989528656,1
DCWFZLBDUCY,2019-10-01,Segment 4,0,0,0
KMPGMXWCJXQ,2019-01-01,Segment 4,0,0,0
VUCAQXPJAQL,2019-07-01,Segment 2,0,0,0
OSEGSOIKTFS,2019-10-01,Segment 2,0,0,0
TCRJWBXIRFN,2019-07-01,Segment 4,4,0.031577616930007935,2
JEIKCGKJWLE,2019-05-01,Segment 4,0,0,0
EQKUMBEZYVU,2019-08-01,Segment 2,0,0,0
VOFYWXAFBOD,2019-11-01,Segment 2,0,0,0
ATEWBZNQZOV,2019-01-01,Segment 2,0,0,0
NDWKZDHYYLQ,2019-05-01,Segment 4,0,0,0
XKCNCDSEKSQ,2019-10-01,Segment 2,0,0,0
BIJFROTNHWV,2019-03-01,Segment 3,7,0.016534537076950073,12
NARHCRUGBMQ,2019-07-01,Segment 2,0,0,0
LNEREHIDHDD,2019-02-01,Segment 2,1,0.08339708298444748,1
RZTGIINHKJD,2019-10-01,Segment 3,0,0,0
BNFRMWOAZDQ,2019-09-01,Segment 2,2,0.06067945063114166,5
NMNOLGDZUWO,2019-12-01,Segment 2,0,0,0
KMVGBKIOAZW,2019-10-01,Segment 2,0,0,0
ACUOMFIEQXN,2019-11-01,Segment 2,0,0,0
SEEWHSXISHC,2019-11-01,Segment 2,0,0,0
PVCEVPCXBXT,2019-08-01,Segment 2,0,0,0
VFULJJYGWOM,2019-11-01,Segment 2,0,0,0
SNEUMTGJRQX,2019-12-01,Segment 5,0,0,0
RMPZFCMCIHK,2019-08-01,Segment 2,0,0,0
HGNCGEZMMGB,2019-01-01,Segment 2,0,0,0
TVEQIFZTZVI,2019-02-01,Segment 3,0,0,0
MEECNGMFORS,2019-12-01,Segment 2,0,0,0
NKICSZBXTHD,2019-03-01,Segment 2,0,0,0
GZQYAMEBTAM,2019-02-01,Segment 3,5,0.027244001626968384,8
RYXDLZWPKAX,2019-03-01,Segment 3,0,0,0
TCRJWBXIRFN,2019-02-01,Segment 4,0,0,0
EOBLNAASAYP,2019-11-01,Segment 3,0,0,0
HPEYMYKNVLK,2019-02-01,Segment 1,0,0,0
TCXPXDWLGGK,2019-10-01,Segment 3,0,0,0
VCEZTUTCYQG,2019-12-01,Segment 1,1,0.04979908466339111,1
WIEQCUHQRDB,2019-04-01,Segment 3,0,0,0
CSIBVICFZUW,2019-01-01,Segment 2,2,0.05686631798744202,3
RGSKEFEIVTM,2019-11-01,Segment 3,3,0.029289469122886658,4
CBACOUSYKNQ,2019-11-01,Segment 4,0,0,0
WQVOATPBRAS,2019-01-01,Segment 3,2,0.10890311002731323,1
MWVGIMEQROA,2019-10-01,Segment 3,0,0,0
BIGJVVUKIGL,2019-02-01,Segment 2,0,0,0
ETCXEMGJMIY,2019-10-01,Segment 2,0,0,0
ZSDLEWAZVWZ,2019-03-01,Segment 2,0,0,0
GZBBZHONSUK,2019-01-01,Segment 2,1,1.8234550952911377e-4,3
JCTPGUXPBPF,2019-09-01,Segment 1,0,0,0
HGDPRXPPYEP,2019-08-01,Segment 3,5,0.00953461229801178,10
ONRFJGQOUPR,2019-02-01,Segment 4,1,0.04207213222980499,1
TNJFIVHZWZA,2019-07-01,Segment 3,0,0,0
ESPDSZBTCFZ,2019-10-01,Segment 4,2,0.09858205914497375,4
KBYKJUKHBZR,2019-02-01,Segment 2,1,0.04710693657398224,0
YNCODPOQGTV,2019-10-01,Segment 2,2,0.10309644043445587,2
EEAWKFSRIVG,2019-10-01,Segment 5,3,0.029485732316970825,2
LBMPMXPUYBX,2019-08-01,Segment 3,4,0.005976468324661255,3
NBUKDARUMAH,2019-08-01,Segment 3,9,0.016030892729759216,9
CIFGFNOKOWE,2019-05-01,Segment 3,3,0.09163172543048859,5
LKWIBFBKRGM,2019-10-01,Segment 2,0,0,0
ZVFNJSTIAJJ,2019-11-01,Segment 2,0,0,0
CECXCTWJZJW,2019-11-01,Segment 2,0,0,0
GKVXASBNMJI,2019-08-01,Segment 5,3,0.0026210248470306396,0
GTBPFWJACPD,2019-05-01,Segment 3,4,0.04031689465045929,6
ORVATLVNBQV,2019-09-01,Segment 2,5,0.026321470737457275,2
VXCMDTLCWBC,2019-06-01,Segment 2,0,0,0
IFGTOEKPHAP,2019-04-01,Segment 5,0,0,0
TBWTOZCVYYF,2019-12-01,Segment 3,0,0,0
ESRHZXLITMD,2019-09-01,Segment 2,1,0.10096000134944916,0
FEAVCWQMLAJ,2019-05-01,Segment 2,3,0.021940648555755615,0
OEKWRNXPLYB,2019-04-01,Segment 2,0,0,0
LDLBEBKJPNJ,2019-05-01,Segment 2,0,0,0
OXQYHYAKUEQ,2019-04-01,Segment 2,0,0,0
FRAHVZFXBQW,2019-03-01,Segment 2,0,0,0
DMZZZKHASXG,2019-01-01,Segment 2,0,0,0
RCNIFVLDTNY,2019-07-01,Segment 2,0,0,0
TLRHZJXQNXF,2019-12-01,Segment 4,0,0,0
CBISNQZDAXT,2019-05-01,Segment 4,0,0,0
YCPINHBGAYC,2019-08-01,Segment 2,1,0.036768026649951935,0
HYFYFMLUTCA,2019-05-01,Segment 2,0,0,0
LHVYOMVBNOD,2019-04-01,Segment 2,0,0,0
BIITYGKJEMG,2019-10-01,Segment 3,0,0,0
XEHXMAXUPFM,2019-11-01,Segment 2,0,0,0
IYFCRLEKLOG,2019-08-01,Segment 4,3,0.020642533898353577,3
DBBXAMQEHNC,2019-08-01,Segment 3,0,0,0
IQVTLXVUXDT,2019-01-01,Segment 2,0,0,0
OZKKBGMMGBB,2019-08-01,Segment 2,0,0,0
JDALGUZMSTE,2019-01-01,Segment 3,4,0.07096563279628754,2
VDLFDAULRHB,2019-10-01,Segment 2,6,-2.069920301437378e-4,8
ZCHMWCLWPJZ,2019-12-01,Segment 5,0,0,0
QNBESVKOALK,2019-02-01,Segment 3,1,0.029003247618675232,3
MWVGIMEQROA,2019-12-01,Segment 3,0,0,0
MFUXUMUBJIU,2019-11-01,Segment 2,4,0.02517165243625641,8
EVPARLMYRTW,2019-09-01,Segment 4,2,0.04842063784599304,0
ZEBCZGQSVBC,2019-12-01,Segment 2,0,0,0
FWLPFGUNSXR,2019-12-01,Segment 2,0,0,0
GUGLDXHYLCQ,2019-01-01,Segment 2,0,0,0
LEOJTMGXDEC,2019-08-01,Segment 3,2,0.05397462844848633,0
LWTQTWTZFGC,2019-07-01,Segment 2,0,0,0
GOWLVJINIHJ,2019-04-01,Segment 3,4,0.0050887614488601685,3
AYAZAYOZMPD,2019-11-01,Segment 2,0,0,0
SHZOGRSMIUZ,2019-10-01,Segment 3,6,-0.0025548040866851807,10
XMAJDPCHEOF,2019-01-01,Segment 1,2,0.016062147915363312,0
RLKSDEPNKFC,2019-03-01,Segment 3,0,0,0
MPRWQZECMJU,2019-03-01,Segment 2,0,0,0
TQKFTXOBDDK,2019-01-01,Segment 2,0,0,0
QUZFGKGNWSV,2019-08-01,Segment 2,1,0.038494788110256195,0
OXOYOOLHRHP,2019-09-01,Segment 2,0,0,0
XFACABIPDOC,2019-02-01,Segment 5,4,0.07937967777252197,4
NHRZTPFNZLQ,2019-02-01,Segment 2,0,0,0
RBZCSLUJPXW,2019-08-01,Segment 5,5,0.016030892729759216,3
QVRGYKAYZKR,2019-10-01,Segment 4,3,0.026375696063041687,2
UBQVWHFQSRB,2019-08-01,Segment 4,1,0.025480002164840698,1
UAFBBQLFIKQ,2019-02-01,Segment 5,5,0.03188277781009674,1
NYPYGSZGNGD,2019-09-01,Segment 2,0,0,0
TCUNARROLTE,2019-07-01,Segment 5,0,0,0
ZROXCJWLQUZ,2019-02-01,Segment 1,3,0.013563841581344604,1
CMPEFDOPHOQ,2019-09-01,Segment 3,6,0.008303865790367126,8
EDTQVQRIWJL,2019-12-01,Segment 3,2,0.02498871088027954,1
DAIOVIOOGRT,2019-03-01,Segment 3,1,0.04236176609992981,0
FUXTNNQCCEM,2019-12-01,Segment 3,5,0.009385913610458374,5
NSSRVRCJERA,2019-04-01,Segment 1,0,0,0
ERBNGHXWULK,2019-04-01,Segment 2,0,0,0
GTWMSHLNBET,2019-09-01,Segment 2,0,0,0
YJUPIFBUEIE,2019-12-01,Segment 4,1,0.015407845377922058,2
IRQBZPLEVDU,2019-09-01,Segment 3,8,0.0056032538414001465,11
UJRDKNTUJXF,2019-08-01,Segment 5,0,0,0
XKWWDAEWBAL,2019-09-01,Segment 2,3,0.007939517498016357,5
RRUCZAEUPXB,2019-04-01,Segment 2,0,0,0
UCAVPAWSIHL,2019-05-01,Segment 5,1,0.015920788049697876,0
LMBCPHBPLJT,2019-05-01,Segment 1,0,0,0
VNGPPVATHJK,2019-05-01,Segment 2,0,0,0
VBLQSSQIVKZ,2019-03-01,Segment 2,0,0,0
OCRNKVYFZZY,2019-06-01,Segment 2,0,0,0
LJMVGRVREBQ,2019-03-01,Segment 2,0,0,0
VKFIBEYYNZH,2019-06-01,Segment 3,1,0.004548788070678711,0
ZKYGGXYGQZM,2019-12-01,Segment 2,0,0,0
FYLATPDWPDA,2019-12-01,Segment 2,1,0.025886669754981995,0
JCZCLUJQVXO,2019-03-01,Segment 3,5,0.011384189128875732,4
ENSTQJCEWGH,2019-08-01,Segment 4,0,0,0
DLUBWRJCSHB,2019-09-01,Segment 4,0,0,0
HQWZGGHDWLG,2019-01-01,Segment 3,2,0.05619971454143524,5
EMOQXTSUKIV,2019-05-01,Segment 5,0,0,0
HTPUAEWMDFX,2019-02-01,Segment 2,0,0,0
NIBXBBJBRCA,2019-08-01,Segment 5,0,0,0
QZEYROJMSRB,2019-07-01,Segment 2,0,0,0
EDBCVAOQPIG,2019-02-01,Segment 2,0,0,0
NGYDBLJGKSN,2019-09-01,Segment 1,0,0,0
WQPEKCUTKLK,2019-09-01,Segment 3,4,-0.04972946643829346,7
FPRGGSRIIWP,2019-12-01,Segment 2,0,0,0
RTTOGPFQKVR,2019-10-01,Segment 2,0,0,0
KAEEECERQAY,2019-12-01,Segment 3,0,0,0
KPULJPPWSFH,2019-04-01,Segment 2,0,0,0
MZOFMCALEHG,2019-11-01,Segment 4,1,0.018112868070602417,1
KEMCBYZFNEX,2019-09-01,Segment 3,1,0.044673264026641846,0
WAXYFJGTRIX,2019-06-01,Segment 2,0,0,0
UJHLFBZIOYH,2019-11-01,Segment 2,0,0,0
VLYECZHNPUP,2019-11-01,Segment 2,0,0,0
ACKWRROKMTC,2019-08-01,Segment 4,0,0,0
LMPNSHWFVBO,2019-03-01,Segment 2,0,0,0
YLMVNSRPLNZ,2019-04-01,Segment 2,0,0,0
AGNZYEPHKSQ,2019-02-01,Segment 5,0,0,0
FMTHGYNHESE,2019-11-01,Segment 2,0,0,0
LZJMCGUJZFI,2019-07-01,Segment 2,0,0,0
CWAULDYEOFY,2019-07-01,Segment 1,1,0.049744099378585815,0
RIMMFTEQVUJ,2019-06-01,Segment 2,0,0,0
INQUMUTGKZH,2019-05-01,Segment 2,0,0,0
MGQPTLROFDT,2019-08-01,Segment 5,0,0,0
UAYVJYCUPQI,2019-02-01,Segment 2,0,0,0
LGFHGOIIKYA,2019-04-01,Segment 5,4,0.01043875515460968,1
LRFQLZQQYDQ,2019-10-01,Segment 2,0,0,0
SRFNLHTFDKE,2019-03-01,Segment 4,0,0,0
BWOUWCGYFRM,2019-02-01,Segment 2,0,0,0
FBHWXRNOCEM,2019-10-01,Segment 3,0,0,0
MYYUSMTQHFQ,2019-07-01,Segment 2,0,0,0
RORVRSGSHSP,2019-10-01,Segment 3,3,-0.014398857951164246,3
SQTZGLSBUYS,2019-03-01,Segment 3,0,0,0
OITVTXVISJG,2019-08-01,Segment 3,1,0.0650133416056633,4
TGSQHWACRBS,2019-12-01,Segment 2,0,0,0
XXSZIQAPFAH,2019-04-01,Segment 3,0,0,0
VLQEPWQDHML,2019-07-01,Segment 2,0,0,0
PHIKYQGMKQJ,2019-07-01,Segment 1,0,0,0
QKXTQQPAQIH,2019-09-01,Segment 3,0,0,0
MXAVKLKFUVR,2019-06-01,Segment 2,0,0,0
PRHPPSTIEUH,2019-10-01,Segment 2,0,0,0
ZESOAEEDCQN,2019-09-01,Segment 3,3,0.06242454797029495,5
AOYPWDSIMFP,2019-11-01,Segment 5,0,0,0
YYJDJCDLRHN,2019-07-01,Segment 5,5,0.07362581789493561,1
IOTWUEIHXLD,2019-12-01,Segment 5,2,0.028785303235054016,1
ZGBMXSKXQSL,2019-12-01,Segment 2,0,0,0
JWYTIBXLUZY,2019-03-01,Segment 2,0,0,0
ZZEONHOXFCV,2019-02-01,Segment 3,0,0,0
OABOUPUWSHV,2019-09-01,Segment 5,0,0,0
NAMQKKHNKFV,2019-05-01,Segment 3,1,0.05203896760940552,1
FPAEFKSKFLA,2019-05-01,Segment 1,5,0.018491148948669434,3
FNULLHUFYWQ,2019-06-01,Segment 1,0,0,0
KTGRGODNUTU,2019-01-01,Segment 2,0,0,0
CBLURNTZKKX,2019-06-01,Segment 2,0,0,0
